#Year,Title,Genre,Director,Cast,Level
1992,Sundarakanda,,K. Raghavendra Rao,"Daggubati Venkatesh, Meena Durairaj, Aparna",1
1992,Swathi Kiranam,,K. Vishwanath,"Mammootty, Radhika Sarathkumar, Master Manjunath",2
1992,Teja,,,"Master Tarun, Ranga Rao, Srinivasa Varma",0
1991,Aada Pilla,,K. Vasu,"Harish, Kinnera",1
1991,Aagraham,,K. S. Ravikumar,"Rajasekhar, Amala",0
1991,Aditya 369,,Singeetham Sreenivasa Rao,"Balakrishna, Mohini, Tarun, Tinnu Anand",1
1991,Alludu Diddina Kapuram,,Krishna Ghattamaneni,"Krishna, Shobana, Mohan Babu",0
1991,Amma,,Suresh Krissna,"Sharat Babu, Suhasini, Brahmanandam",2
1991,Amma Kadupu Challaga,,Boyini Subbarao,"Prashanth, Yamuna",0
1991,Amma Rajinama,,Dasari Narayana Rao,"Sharada, Sai Kumar, Brahmanandam",1
1991,Appula Appa Rao,,E. V. V. Satyanarayana,"Rajendra Prasad, Shobana, Brahmanandam",0
1991,April 1st Vidudala,,Vamsi,"Rajendra Prasad, Shobana, Krishna Bhagawan",1
1991,Assembly Rowdy,,B. Gopal,"Mohan Babu, Divya Bharati, Brahmanandam",0
1991,Ashwini,,Ramoji Rao,"Bhanuchander, Ashwini Nachappa",0
1991,Athiradhudu,,A. Chandra,"Bhanuchander, Nirosha",0
1991,Athma Bandham,,Sunil Varma,"Suman, Lizzy, Brahmanandam",0
1991,Attintlo Adde Mogudu,,Relangi Narasimha Rao,"Rajendra Prasad, Nirosha",0
1991,Bharat Bandh,,Kodi Ramakrishna,"Vinod Kumar, Archana, Rami Reddy",0
1991,Bhargava,,R. S. Ramaraju,"Suman, Bindhiya",0
1991,Brahmarishi Vishwamitra,,NTR,"NTR, Nandamuri Balakrishna, Meenakshi Sheshadri",0
1991,Chanti,,Raviraja Pinishetti,"Daggubati Venkatesh, Meena, Nassar",1
1991,Chitram Bhalare Vichitram,,P N Ramachander Rao,"Naresh, Rajani, Brahmanandam, Subhalekha Sudhakar",1
1991,Coolie No.1,,K. Raghavendra Rao,"Daggubati Venkatesh, Tabu, Mohan Babu, Rao Gopal Rao",1
1991,Edu Kondalaswamy,,,,0
1991,Edurinti Mogudu Pakkinti Pellam,,,"Rajendra Prasad, Divya Vani",1
1991,Gang Leader,,Vijaya Baapineedu,"Chiranjeevi, Vijaya Shanti",1
1991,Iddaru Pellala Muddula Police,,,Rajendra Prasad,1
1991,Indra Bhavanam,,,"Krishna, Krishnam Raju",0
1991,Karthavyam,,,"Vijayashanti, Vinod Kumar",0
1991,Keechu Raallu,,Geetha Krishna,Bhanu Chander,0
1991,Killer,,,"Akkineni Nagarjuna, Nagma, Sharada",1
1991,Kobbari Bondam,,,Rajendra Prasad,1
1991,Kshana Kshanam,,Ram Gopal Varma,"Daggubati Venkatesh, Sridevi Kapoor, Paresh Rawal",0
1991,Madhura Nagarilo,,Kodi Ramakrishna,"Suresh,Meena",0
1991,Mamagaru,,Mutyala Subbiah,"Vinod Kumar, Dasari Narayana Rao",1
1991,Michael Madana Kamarajan,,,Kamal Hasan,1
1991,Naa Pellam Naa Ishtam,,,,1
1991,Nagastharam,,,"Krishna, Vijayashanti",0
1991,Nayakuralu,,,,0
1991,Nirnayam,,Priyadarshan,"Akkineni Nagarjuna, Amala",0
1991,Niyantha,,Dasari Narayana Rao,Vinod Kumar,0
1991,Pelli Pustakam,,Bapu,"Rajendra Prasad, Divya Vani",1
1991,People's Encounter,,,Bhanupriya,1
1991,Prardhana,,,Suresh,0
1991,Prema Entha Madhuram,,,,0
1991,Ramudu Kadu Rakshasudu,,,"Suman, Radha",1
1991,Rowdy Alludu,,K.Raghavendra Rao,"Chiranjeevi, Divya Bharati, Shobana",1
1991,Seetharamaiah Gari Manavaralu,,Krathi Kumar,"ANR, Meena",0
1991,Siva Shakthi,,,"Prabhu, Karthik",0
1991,Sri Edukondala Swaami,,,,1
1991,Stuvartpuram Police Station,,,Chiranjeevi,0
1991,Surya IPS,,,"Daggubati Venkatesh, Vijayashanti",2
1991,Talli Tandrulu,,,,0
1991,Yerra Mandaram,,,Rajendra Prasad,0
1991,Yugantam,,,,0
1990,20va Sathabdam,,Kodi Ramakrishna,"Suman, Lizi, Suman Ranganathan",1
1990,Adadhi,,A. Mohan Gandhi,Siva Krishna,1
1990,Abhisarika,,Dasari Narayana Rao,"Suresh, Vani Viswanath",1
1990,Adavi Diviteelu,,R. Narayana Murthy,,1
1990,Aggiramudu,,,"Venkatesh, Amala, Gouthami, Satyanarayana Kaikala",0
1990,Agni Sakshi,,M. A. Aziz,Shobana,0
1990,Alajadi,,T. Bharadwaja,"Bhanuchander, Kushboo, Raghu, Naresh",1
1990,Alludugaru,,K. Raghavendra Rao,"Mohan Babu, Shobana, Jaggayya",0
1990,Anjali,,Mani Ratnam,"Raghuvaran, Revathi, Prabhu, Tarun, Shamili",2
1990,Ankitham,,Bandaleswara Rao,"Suresh, Vijaya Rekha",1
1990,Ankusham,,Kodi Ramakrishna,"Rajasekhar, Jeevitha, Rami Reddy",0
1990,Bamma Maata Bangaru Baata,,Rajasekhar,"Rajendra Prasad, Gouthami, Bhanumathi",1
1990,Bobbili Raja,,B. Gopal,"Daggubati Venkatesh, Divya Bharati",2
1990,Chaitanya,,Prathap Pothan,"Akkineni Nagarjuna, Gouthami, Girish Karnad",1
1990,Chevilo Puvvu,,E. V. V. Satyanarayana,"Rajendra Prasad, Seetha, Brahmanandam",1
1990,Guru Shishyulu,,Muthuraman,"Rajendra Prasad, Krishnam Raju, Kushboo, Sumalatha",1
1990,Idhem Pellaam Baaboy,,Ravi Teja,"Rajendra Prasad, Radhika",2
1990,Iddaru Iddare,,A. Kodandarami Reddy,"Akkineni Nageshwara Rao, Akkineni Nagarjuna, Ramya Krishna,Kota Srinivasa Rao",0
1990,Inspector Rudra,,Krishna Ghattamaneni,"Krishna, Yamuna",1
1990,Jagadeka Veerudu Athiloka Sundari,,K. Raghavendra Rao,"Chiranjeevi, Sridevi, Rami Reddy",0
1990,Jayammu Nischayammu Raa,,Jandhyala,Rajendra Prasad,1
1990,Kadapa Redamma,,Bharathwaja,,0
1990,Kodama Simham,,Murali Mohan Rao,"Chiranjeevi, Radha, Sonam",1
1990,Kondaveeti Donga,,A. Kodandarami Reddy,"Chiranjeevi, Radha, Vijayashanti, Amrish Puri",2
1990,Lorry Driver,,B. Gopal,"Balakrishna, Vijayashanti",2
1990,Mama Alludu,,Dasari Narayana Rao,"Rajendra Prasad, Vani Viswanath, Jayachitra",0
1990,Manasu Mamata,,Mouli,"Naresh, Sithara",1
1990,Matti Manushulu,,B. Narsing Rao,Archana,2
1990,Nari Nari Naduma Murari,,A. Kodandarami Reddy,"Balakrishna, Shobana, Nirosha, Sharada",1
1990,Prema Khaidi,,E. V. V. Satyanarayana,"Harish, Malashri, Sharada, Brahmanandam",1
1990,Qaidi Dada,,T. L. V. Prasad,"Suman, Radha",2
1990,Raja Vikramarka,,Ravi Raja Pinisetty,"Chiranjeevi, Amala, Raadhika",1
1990,Samrajyam,,,,1
1990,Shatruvu,,Kodi Ramakrishna,"Venkatesh, Vijayashanti, Kota Srinivasa Rao, Brahmanandam",1
1990,Udhyamam,,K. Ranga Rao,"Bhanuchander, Yamuna",1
1990,Yamadharma Raju,,Ravi Raja Pinisetty,"Mohan Babu, Rambha, Sujatha",1
1990,Yauvana Poratham,,,,2
1990,Yuvabharatham,,M. S. Gopinath,,1
